msg_id,payload_size,response_time_ms
162, 34900, 1.3262
163, 34900, 1.4631
164, 34900, 1.7273
165, 34900, 1.4665
166, 34900, 1.2585
167, 34900, 1.2605
168, 34900, 1.4452
169, 36400, 1.3534
170, 36400, 1.5577
171, 36400, 1.3167
172, 36400, 1.3759
173, 36400, 1.3977
174, 36400, 1.3579
175, 36400, 1.4477
176, 37900, 1.4227
177, 37900, 1.5128
178, 37900, 1.4563
179, 37900, 1.2295
180, 37900, 1.3250
181, 37900, 1.2727
182, 37900, 1.4915
183, 39400, 1.3710
184, 39400, 1.6412
185, 39400, 1.6407
186, 39400, 1.4237
187, 39400, 1.5152
188, 39400, 1.6276
189, 39400, 1.6902
190, 40900, 1.6518
191, 40900, 1.2924
192, 40900, 1.4773
193, 40900, 1.4550
194, 40900, 1.3449
195, 40900, 1.2627
196, 40900, 1.4012
197, 42400, 1.4522
198, 42400, 1.3098
199, 42400, 1.4988
200, 42400, 1.4489
201, 42400, 1.6070
202, 42400, 1.5871
203, 42400, 1.3515
204, 43900, 1.6177
205, 43900, 1.5073
206, 43900, 1.4994
207, 43900, 1.3380
208, 43900, 1.5600
209, 43900, 1.3833
210, 43900, 1.5296
211, 45400, 1.2867
212, 45400, 1.7678
213, 45400, 1.7582
214, 45400, 1.6025
215, 45400, 2.0669
216, 45400, 1.3702
217, 45400, 1.8093
218, 46900, 1.6587
219, 46900, 1.5755
220, 46900, 1.5501
221, 46900, 1.3732
222, 46900, 1.1982
223, 46900, 1.5979
224, 46900, 1.3969
225, 48400, 1.4706
226, 48400, 1.2023
227, 48400, 1.3609
228, 48400, 1.4251
229, 48400, 1.1888
230, 48400, 1.2804
231, 48400, 1.2662
232, 49900, 1.4596
233, 49900, 1.7445
234, 49900, 1.9976
235, 49900, 1.5966
236, 49900, 1.3041
237, 49900, 1.6099
238, 49900, 1.4287
239, 51400, 1.4078
240, 51400, 1.3218
241, 51400, 1.3034
242, 51400, 1.1562
243, 51400, 1.4810
244, 51400, 1.5109
245, 51400, 1.4431
246, 52900, 1.6148
247, 52900, 1.6107
248, 52900, 1.4737
249, 52900, 1.5876
250, 52900, 1.8501
251, 52900, 1.6000
252, 52900, 1.5147
253, 54400, 1.5797
254, 54400, 1.4057
255, 54400, 1.4480
256, 54400, 1.3760
257, 54400, 1.6132
258, 54400, 1.5259
259, 54400, 1.5716
260, 55900, 1.4454
261, 55900, 2.1435
262, 55900, 1.7816
263, 55900, 1.6228
264, 55900, 1.8121
265, 55900, 1.5483
266, 55900, 1.5183
267, 57400, 1.6692
268, 57400, 1.9687
269, 57400, 1.8311
270, 57400, 1.7142
271, 57400, 2.1847
272, 57400, 1.7956
273, 57400, 1.7068
274, 58900, 1.6428
275, 58900, 1.6808
276, 58900, 1.6374
277, 58900, 1.9760
278, 58900, 1.7439
279, 58900, 1.7393
280, 58900, 1.6796
281, 60400, 1.7020
282, 60400, 1.9911
283, 60400, 1.9330
284, 60400, 1.6557
285, 60400, 1.9625
286, 60400, 1.8095
287, 60400, 1.6522
288, 61900, 2.2391
289, 61900, 1.7089
290, 61900, 2.0469
291, 61900, 1.4617
292, 61900, 1.7700
293, 61900, 2.0563
294, 61900, 2.3968
295, 63400, 1.5555
296, 63400, 1.8117
297, 63400, 1.9276
298, 63400, 1.9321
299, 63400, 1.5207
300, 63400, 1.5703
301, 63400, 1.6007
302, 64900, 2.0625
303, 64900, 1.7749
304, 64900, 1.7817
305, 64900, 1.7194
306, 64900, 1.5378
307, 64900, 1.6166
308, 64900, 1.6159
309, 66400, 1.7218
310, 66400, 1.3925
311, 66400, 1.5037
312, 66400, 1.6036
313, 66400, 1.4163
314, 66400, 1.5282
315, 66400, 1.6755
316, 67900, 1.3213
317, 67900, 1.9330
318, 67900, 1.2694
319, 67900, 1.6799
320, 67900, 1.3807
321, 67900, 1.6939
322, 67900, 1.6505
323, 69400, 1.6840
324, 69400, 1.4289
325, 69400, 1.6651
326, 69400, 1.7515
327, 69400, 1.3812
328, 69400, 1.4549
329, 69400, 1.6178
330, 70900, 1.6312
331, 70900, 1.5654
332, 70900, 1.4143
333, 70900, 1.7463
334, 70900, 1.5905
335, 70900, 1.5010
336, 70900, 1.6423
337, 72400, 1.7356
338, 72400, 1.5300
339, 72400, 1.5412
340, 72400, 1.5109
341, 72400, 1.8086
342, 72400, 1.5479
343, 72400, 1.7165
