msg_id,payload_size,response_time_ms
233, 49900, 2.5155
234, 49900, 2.3322
235, 49900, 2.3064
236, 49900, 2.6168
237, 49900, 2.5350
238, 49900, 2.4521
239, 51400, 2.6272
240, 51400, 2.3977
241, 51400, 2.2239
242, 51400, 2.5571
243, 51400, 2.4667
244, 51400, 2.3516
245, 51400, 2.2192
246, 52900, 2.3921
247, 52900, 2.4558
248, 52900, 2.3163
249, 52900, 2.0490
250, 52900, 2.7530
251, 52900, 2.1339
252, 52900, 2.0829
253, 54400, 2.2977
254, 54400, 2.2618
255, 54400, 2.5209
256, 54400, 2.0393
257, 54400, 2.1555
258, 54400, 1.9745
259, 54400, 2.1532
260, 55900, 2.5300
261, 55900, 2.2426
262, 55900, 1.8366
263, 55900, 1.9118
264, 55900, 1.7619
265, 55900, 2.1448
266, 55900, 1.9364
267, 57400, 2.1330
268, 57400, 2.0510
269, 57400, 2.0957
270, 57400, 2.1128
271, 57400, 1.9545
272, 57400, 2.5270
273, 57400, 2.2721
274, 58900, 1.9591
275, 58900, 2.2952
276, 58900, 2.2292
277, 58900, 2.5324
278, 58900, 1.8760
279, 58900, 2.2248
280, 58900, 2.1967
281, 60400, 2.0611
282, 60400, 1.8883
283, 60400, 2.6307
284, 60400, 1.9500
285, 60400, 2.1147
286, 60400, 2.1261
287, 60400, 2.1056
288, 61900, 2.3138
289, 61900, 2.3533
290, 61900, 1.8790
291, 61900, 2.2750
292, 61900, 1.9809
293, 61900, 2.0823
294, 61900, 2.1169
295, 63400, 2.5530
296, 63400, 1.8971
297, 63400, 2.0969
298, 63400, 1.8379
299, 63400, 1.7695
300, 63400, 1.8085
301, 63400, 2.0075
302, 64900, 2.1075
303, 64900, 2.4313
304, 64900, 2.1746
305, 64900, 2.0929
306, 64900, 2.4151
307, 64900, 2.1209
308, 64900, 1.9704
309, 66400, 2.8178
310, 66400, 2.4276
311, 66400, 2.2567
312, 66400, 1.9437
313, 66400, 2.1255
314, 66400, 1.9320
315, 66400, 1.8672
316, 67900, 2.0266
317, 67900, 1.8861
318, 67900, 2.0942
319, 67900, 1.9898
320, 67900, 2.3183
321, 67900, 2.0060
322, 67900, 1.9438
323, 69400, 2.2545
324, 69400, 1.8816
325, 69400, 2.0783
326, 69400, 2.1998
327, 69400, 2.2887
328, 69400, 1.9653
329, 69400, 2.1651
330, 70900, 1.8839
331, 70900, 2.2642
332, 70900, 1.9115
333, 70900, 2.3105
334, 70900, 2.1977
335, 70900, 2.3353
336, 70900, 2.1609
337, 72400, 2.0248
338, 72400, 2.0411
339, 72400, 2.2138
340, 72400, 2.6158
341, 72400, 2.1645
342, 72400, 2.5868
343, 72400, 2.2155
344, 73900, 2.0428
345, 73900, 1.8351
346, 73900, 2.2278
347, 73900, 2.2556
348, 73900, 2.4181
349, 73900, 2.5128
350, 73900, 2.0850
351, 75400, 2.3019
352, 75400, 2.2225
353, 75400, 2.3834
354, 75400, 2.3502
355, 75400, 2.9262
356, 75400, 2.3422
357, 75400, 2.3550
358, 76900, 2.2250
359, 76900, 1.9722
360, 76900, 2.1661
361, 76900, 2.1800
362, 76900, 2.4600
363, 76900, 2.2361
364, 76900, 2.2594
365, 78400, 1.8794
366, 78400, 1.7535
367, 78400, 2.2513
368, 78400, 2.1107
369, 78400, 2.0288
370, 78400, 2.1752
371, 78400, 2.1330
372, 79900, 2.0028
373, 79900, 2.2147
374, 79900, 2.2826
375, 79900, 2.0750
376, 79900, 2.2858
377, 79900, 2.2392
378, 79900, 2.5193
379, 81400, 2.1497
380, 81400, 2.0070
381, 81400, 2.2894
382, 81400, 2.2964
383, 81400, 2.0373
384, 81400, 2.1335
385, 81400, 2.2378
386, 82900, 2.2188
387, 82900, 2.3676
388, 82900, 2.3199
389, 82900, 2.7161
390, 82900, 2.3432
391, 82900, 2.1605
392, 82900, 2.3652
393, 84400, 2.2727
394, 84400, 2.2019
395, 84400, 2.1752
396, 84400, 2.3375
397, 84400, 2.1871
398, 84400, 2.1311
399, 84400, 2.2974
400, 85900, 2.0106
401, 85900, 2.0801
402, 85900, 2.1435
403, 85900, 2.0106
404, 85900, 2.1517
405, 85900, 2.3130
406, 85900, 2.3560
407, 87400, 2.1170
408, 87400, 2.3508
409, 87400, 2.3767
410, 87400, 2.0771
411, 87400, 2.0409
412, 87400, 2.1272
413, 87400, 2.2157
414, 88900, 2.3020
415, 88900, 1.9377
416, 88900, 2.1710
417, 88900, 1.9809
418, 88900, 1.7083
419, 88900, 2.0684
420, 88900, 1.9641
421, 90400, 2.3621
422, 90400, 2.4604
423, 90400, 2.0493
424, 90400, 1.8961
425, 90400, 2.4146
426, 90400, 2.1545
427, 90400, 2.0955
428, 91900, 2.3412
429, 91900, 2.1830
430, 91900, 2.2983
431, 91900, 2.3047
432, 91900, 2.4900
433, 91900, 2.0549
434, 91900, 2.1943
435, 93400, 2.4395
436, 93400, 2.3080
437, 93400, 2.3141
438, 93400, 2.1497
439, 93400, 2.6270
440, 93400, 2.3519
441, 93400, 2.6417
442, 94900, 2.4309
443, 94900, 1.9541
444, 94900, 2.2720
445, 94900, 2.0526
446, 94900, 2.2170
447, 94900, 1.9315
448, 94900, 1.9354
449, 96400, 1.8980
450, 96400, 2.0478
451, 96400, 1.9160
452, 96400, 2.0898
453, 96400, 2.0703
454, 96400, 2.0829
455, 96400, 2.1163
456, 97900, 2.3993
457, 97900, 2.3381
458, 97900, 2.2133
459, 97900, 2.2114
460, 97900, 2.2790
461, 97900, 2.2798
462, 97900, 2.4430
463, 99400, 2.1949
464, 99400, 2.1699
465, 99400, 2.2036
466, 99400, 2.2671
467, 99400, 2.2423
468, 99400, 2.3916
469, 99400, 1.9919
470, 100900, 2.5850
471, 100900, 2.6457
472, 100900, 2.4754
473, 100900, 2.2952
474, 100900, 2.2817
475, 100900, 2.3846
476, 100900, 2.4006
477, 102400, 2.5541
478, 102400, 2.4328
479, 102400, 2.1787
480, 102400, 2.3289
481, 102400, 2.2315
482, 102400, 2.0262
483, 102400, 2.3686
484, 103900, 2.3246
485, 103900, 2.6903
486, 103900, 2.9168
487, 103900, 2.3794
488, 103900, 2.3481
489, 103900, 2.3784
490, 103900, 2.4311
