msg_id,payload_size,response_time_ms
233, 49900, 2.0245
234, 49900, 1.9634
235, 49900, 1.7865
236, 49900, 2.0750
237, 49900, 1.9696
238, 49900, 2.1170
239, 51400, 2.3614
240, 51400, 1.5958
241, 51400, 1.7744
242, 51400, 1.8369
243, 51400, 2.0914
244, 51400, 1.8290
245, 51400, 2.2142
246, 52900, 2.0296
247, 52900, 2.0197
248, 52900, 2.5184
249, 52900, 1.9120
250, 52900, 1.9919
251, 52900, 2.1477
252, 52900, 1.7098
253, 54400, 2.2492
254, 54400, 2.1423
255, 54400, 1.9145
256, 54400, 1.9883
257, 54400, 1.9437
258, 54400, 1.9505
259, 54400, 1.9687
260, 55900, 1.7445
261, 55900, 1.9428
262, 55900, 2.3228
263, 55900, 1.5075
264, 55900, 2.0824
265, 55900, 2.2193
266, 55900, 2.0314
267, 57400, 1.9171
268, 57400, 2.2548
269, 57400, 2.4539
270, 57400, 1.7702
271, 57400, 2.0481
272, 57400, 1.8484
273, 57400, 1.8314
274, 58900, 2.1262
275, 58900, 1.8462
276, 58900, 1.9178
277, 58900, 1.8630
278, 58900, 1.8865
279, 58900, 2.1942
280, 58900, 2.0744
281, 60400, 2.0863
282, 60400, 2.2938
283, 60400, 1.8814
284, 60400, 1.6985
285, 60400, 1.9095
286, 60400, 1.8697
287, 60400, 2.0416
288, 61900, 2.2290
289, 61900, 1.7600
290, 61900, 2.1602
291, 61900, 2.0174
292, 61900, 2.0384
293, 61900, 1.7540
294, 61900, 2.5383
295, 63400, 1.8676
296, 63400, 2.0132
297, 63400, 1.7421
298, 63400, 2.2122
299, 63400, 2.0729
300, 63400, 2.0473
301, 63400, 1.8838
302, 64900, 2.2867
303, 64900, 1.7198
304, 64900, 2.0216
305, 64900, 2.2210
306, 64900, 2.1422
307, 64900, 2.1714
308, 64900, 2.6919
309, 66400, 1.9910
310, 66400, 1.9787
311, 66400, 2.0044
312, 66400, 1.9049
313, 66400, 1.8757
314, 66400, 2.0444
315, 66400, 2.1223
316, 67900, 2.0687
317, 67900, 2.1813
318, 67900, 2.0147
319, 67900, 1.8057
320, 67900, 2.2835
321, 67900, 2.0297
322, 67900, 1.9675
323, 69400, 1.8991
324, 69400, 2.2149
325, 69400, 2.2846
326, 69400, 2.3271
327, 69400, 2.1630
328, 69400, 2.2057
329, 69400, 2.4077
330, 70900, 1.9297
331, 70900, 2.0782
332, 70900, 2.4509
333, 70900, 2.4104
334, 70900, 2.3366
335, 70900, 2.1914
336, 70900, 2.1726
337, 72400, 2.4227
338, 72400, 2.2662
339, 72400, 2.1185
340, 72400, 2.2593
341, 72400, 2.2426
342, 72400, 2.0254
343, 72400, 2.3421
344, 73900, 3.1677
345, 73900, 1.9736
346, 73900, 2.5448
347, 73900, 1.8496
348, 73900, 2.0543
349, 73900, 2.1039
350, 73900, 2.0356
351, 75400, 2.5316
352, 75400, 2.1350
353, 75400, 2.0511
354, 75400, 2.3240
355, 75400, 1.9827
356, 75400, 1.8331
357, 75400, 2.5144
358, 76900, 2.3369
359, 76900, 1.9782
360, 76900, 2.0540
361, 76900, 2.0710
362, 76900, 2.2404
363, 76900, 1.7849
364, 76900, 2.2468
365, 78400, 2.2214
366, 78400, 2.4481
367, 78400, 1.8269
368, 78400, 2.3237
369, 78400, 2.6393
370, 78400, 2.3082
371, 78400, 2.1173
372, 79900, 2.5430
373, 79900, 2.3931
374, 79900, 2.2962
375, 79900, 2.8376
376, 79900, 2.1162
377, 79900, 2.3086
378, 79900, 2.6815
379, 81400, 2.4677
380, 81400, 2.2991
381, 81400, 2.2255
382, 81400, 2.2238
383, 81400, 2.0398
384, 81400, 2.2209
385, 81400, 2.3042
386, 82900, 2.3313
387, 82900, 2.1059
388, 82900, 2.2065
389, 82900, 2.4369
390, 82900, 2.2526
391, 82900, 2.4850
392, 82900, 2.4323
393, 84400, 1.9454
394, 84400, 2.1780
395, 84400, 2.1734
396, 84400, 2.3046
397, 84400, 2.2494
398, 84400, 2.2000
399, 84400, 2.2373
400, 85900, 2.3023
401, 85900, 2.4700
402, 85900, 2.5535
403, 85900, 2.2288
404, 85900, 2.3778
405, 85900, 2.5625
406, 85900, 2.2399
407, 87400, 2.5758
408, 87400, 2.5576
409, 87400, 2.2196
410, 87400, 2.5035
411, 87400, 2.0704
412, 87400, 2.0523
413, 87400, 2.4653
414, 88900, 2.1115
415, 88900, 2.3034
416, 88900, 2.8731
417, 88900, 2.2735
418, 88900, 2.2653
419, 88900, 2.7933
420, 88900, 2.2160
421, 90400, 2.0696
422, 90400, 2.5157
423, 90400, 1.9297
424, 90400, 2.0641
425, 90400, 2.6847
426, 90400, 2.1443
427, 90400, 2.1761
428, 91900, 2.4864
429, 91900, 2.0232
430, 91900, 2.0084
431, 91900, 2.4897
432, 91900, 2.2130
433, 91900, 2.3824
434, 91900, 2.4673
435, 93400, 2.3855
436, 93400, 2.3508
437, 93400, 2.3321
438, 93400, 2.0762
439, 93400, 2.6375
440, 93400, 1.9619
441, 93400, 2.4339
442, 94900, 2.1480
443, 94900, 2.3262
444, 94900, 2.7370
445, 94900, 2.6040
446, 94900, 2.6310
447, 94900, 2.4046
448, 94900, 2.3610
449, 96400, 2.2371
450, 96400, 2.5914
451, 96400, 2.2803
452, 96400, 3.1189
453, 96400, 2.2865
454, 96400, 2.5934
455, 96400, 2.4440
456, 97900, 2.3680
457, 97900, 2.2524
458, 97900, 2.4468
459, 97900, 2.0048
460, 97900, 2.6623
461, 97900, 2.3018
462, 97900, 2.5210
463, 99400, 2.4693
464, 99400, 2.5602
465, 99400, 2.6477
466, 99400, 2.3464
467, 99400, 2.3120
468, 99400, 2.7821
469, 99400, 2.3727
470, 100900, 2.2351
471, 100900, 2.7169
472, 100900, 2.6441
473, 100900, 2.3545
474, 100900, 2.6901
475, 100900, 2.4828
476, 100900, 2.3698
477, 102400, 2.5612
478, 102400, 2.7897
479, 102400, 2.9959
480, 102400, 2.2745
481, 102400, 2.3975
482, 102400, 2.4238
483, 102400, 2.5636
484, 103900, 3.1794
485, 103900, 2.4020
486, 103900, 2.3058
487, 103900, 2.8387
488, 103900, 2.0482
489, 103900, 2.4024
490, 103900, 2.2445
491, 105400, 2.2994
492, 105400, 2.6662
493, 105400, 1.9907
494, 105400, 2.1628
495, 105400, 2.6342
496, 105400, 2.1876
497, 105400, 2.4449
498, 106900, 2.6611
499, 106900, 2.3025
500, 106900, 2.3687
501, 106900, 2.8022
502, 106900, 2.2834
503, 106900, 2.7647
504, 106900, 2.7174
505, 108400, 2.2013
506, 108400, 2.6105
507, 108400, 2.5195
508, 108400, 2.5446
509, 108400, 2.2212
510, 108400, 2.4495
511, 108400, 2.2728
512, 109900, 2.3057
513, 109900, 2.3862
514, 109900, 2.6237
515, 109900, 2.5696
516, 109900, 2.3071
517, 109900, 2.7644
518, 109900, 2.1448
519, 111400, 2.7320
520, 111400, 2.2820
521, 111400, 2.0225
522, 111400, 2.4909
523, 111400, 2.3002
524, 111400, 2.2475
525, 111400, 2.4386
526, 112900, 2.7634
527, 112900, 2.3023
528, 112900, 2.3759
529, 112900, 2.4820
530, 112900, 2.3851
531, 112900, 2.8174
532, 112900, 2.4030
533, 114400, 2.6887
534, 114400, 2.4623
535, 114400, 2.3290
536, 114400, 3.0061
537, 114400, 2.7080
538, 114400, 2.4420
539, 114400, 2.3857
540, 115900, 2.2829
541, 115900, 2.0652
542, 115900, 2.6158
543, 115900, 2.5571
544, 115900, 2.5976
545, 115900, 2.9352
546, 115900, 2.2570
547, 117400, 2.5161
548, 117400, 2.3669
549, 117400, 2.6818
550, 117400, 2.6132
551, 117400, 2.5286
552, 117400, 2.6531
553, 117400, 2.3909
554, 118900, 2.9108
555, 118900, 2.4004
556, 118900, 2.6518
557, 118900, 2.5483
558, 118900, 3.1487
559, 118900, 2.2341
560, 118900, 2.2631
561, 120400, 2.3694
562, 120400, 2.6619
563, 120400, 2.4198
564, 120400, 2.5610
565, 120400, 2.5441
566, 120400, 2.8508
567, 120400, 2.7614
568, 121900, 2.8047
569, 121900, 2.2414
570, 121900, 2.7507
571, 121900, 2.4347
572, 121900, 2.6319
573, 121900, 2.8810
574, 121900, 2.2255
575, 123400, 2.6167
576, 123400, 2.6938
577, 123400, 2.3069
578, 123400, 2.0175
579, 123400, 2.9197
580, 123400, 2.3651
581, 123400, 2.2307
582, 124900, 2.5003
583, 124900, 2.3749
584, 124900, 2.4297
585, 124900, 2.3303
586, 124900, 2.8072
587, 124900, 2.2790
588, 124900, 2.9309
589, 126400, 2.3378
590, 126400, 2.6326
591, 126400, 2.4195
592, 126400, 2.3210
593, 126400, 2.6784
594, 126400, 2.6347
595, 126400, 2.2536
596, 127900, 2.4260
597, 127900, 2.6993
598, 127900, 2.4958
599, 127900, 2.5359
600, 127900, 2.7210
601, 127900, 3.0059
602, 127900, 3.2301
603, 129400, 2.4353
604, 129400, 2.7486
605, 129400, 3.0438
606, 129400, 2.8565
607, 129400, 2.4560
608, 129400, 2.7307
609, 129400, 2.4522
610, 130900, 2.5418
611, 130900, 2.6236
612, 130900, 2.7693
613, 130900, 2.4095
614, 130900, 2.7100
615, 130900, 2.2125
616, 130900, 2.7671
617, 132400, 2.8324
618, 132400, 2.4360
619, 132400, 2.6213
620, 132400, 2.6168
621, 132400, 2.2385
622, 132400, 2.2545
623, 132400, 2.6280
624, 133900, 2.3277
625, 133900, 2.5850
626, 133900, 2.4986
627, 133900, 2.6339
628, 133900, 2.0371
629, 133900, 2.3712
630, 133900, 2.4637
631, 135400, 2.3752
632, 135400, 2.7651
633, 135400, 2.1992
634, 135400, 2.6363
635, 135400, 2.6189
636, 135400, 2.6061
637, 135400, 2.3295
